Employee_ID,Att_Date,Status,Hours Worked 
E0135,03-01-2025,present,8
E0135,06 Jan 2025,present,7
E0135,2025-01-08,P,9
E0135,2025-01-09,Present,8
E0135,10-01-2025,Leave,
E0135,13 Jan 2025,PRESENT,8
E0135,2025-01-14,PRESENT,8
E0135,15 Jan 2025,Present,8
E0135,01/16/2025,P,9
E0135,17-01-2025,PRESENT,7
E0135,20 Jan 2025,A,
E0135,2025-01-22,present,7
E0135,01/23/2025,PRESENT,7.5
E0135,01/24/2025,Present,8
E0135,2025-01-28,present,8
E0135,29 Jan 2025,wfh,8
E0135,01/31/2025,PRESENT,9
E0135,2025-02-03,PRESENT,7.5
E0135,04 Feb 2025,P,7.5
E0135,06-02-2025,present,8
E0135,07-02-2025,P,8
E0135,10-02-2025,leave,
E0135,2025-02-12,P,7
E0135,2025-02-13,present,8
E0135,02/14/2025,PRESENT,8
E0135,17 Feb 2025,P,8
E0135,02/19/2025,Present,7
E0135,21-02-2025,wfh,7.5
E0135,2025-02-25,present,8
E0135,26 Feb 2025,Present,7
E0135,27 Feb 2025,PRESENT,8
E0135,2025-02-28,Absent,
E0135,03 Mar 2025,present,8
E0135,04 Mar 2025,present,8
E0135,03/06/2025,Present,7.5
E0135,07 Mar 2025,P,8
E0135,03/10/2025,P,8
E0135,12 Mar 2025,PRESENT,9
E0135,03/13/2025,On Leave,
E0135,17-03-2025,P,8
E0135,03/18/2025,P,8
E0137,02 Jan 2025,P,7.5
E0137,2025-01-03,PRESENT,8
E0137,2025-01-06,leave,
E0137,07 Jan 2025,Leave,
E0137,09 Jan 2025,present,9
E0137,01/10/2025,PRESENT,8
E0137,13-01-2025,A,
E0137,2025-01-15,PRESENT,7.5
E0137,16-01-2025,wfh,8
E0137,01/20/2025,PRESENT,8
E0137,22 Jan 2025,Present,8
E0137,23-01-2025,WFH,8
E0137,27-01-2025,wfh,9
E0137,01/29/2025,P,7
E0137,01/30/2025,Present,8
E0137,03-02-2025,PRESENT,8
E0137,2025-02-04,L,
E0137,05-02-2025,Work From Home,9
E0137,06 Feb 2025,present,9
E0137,2025-02-07,P,7.5
E0137,10-02-2025,present,8
E0137,2025-02-11,present,7.5
E0137,2025-02-13,PRESENT,8
E0137,2025-02-14,PRESENT,8
E0137,17-02-2025,WFH,7.5
E0137,18-02-2025,P,8
E0137,2025-02-19,PRESENT,8
E0137,20-02-2025,absent,
E0137,21-02-2025,present,9
E0137,2025-02-24,Present,8
E0137,02/25/2025,P,7
E0137,26-02-2025,On Leave,
E0137,2025-02-27,PRESENT,8
E0137,2025-02-28,PRESENT,8
E0137,2025-03-03,P,7.5
E0137,2025-03-05,P,8
E0137,06 Mar 2025,present,8
E0137,07 Mar 2025,Present,8
E0137,10 Mar 2025,present,8
E0137,11-03-2025,Work From Home,8
E0137,12-03-2025,WFH,7.5
E0137,14-03-2025,PRESENT,9
E0137,17 Mar 2025,Present,8
E0137,2025-03-18,Leave,
E0138,01/02/2025,Present,7.5
E0138,03 Jan 2025,Present,8
E0138,01/06/2025,L,
E0138,01/07/2025,present,9
E0138,01/08/2025,Present,9
E0138,01/10/2025,A,
E0138,01/13/2025,P,7
E0138,14-01-2025,Leave,
E0138,15 Jan 2025,On Leave,
E0138,17-01-2025,present,8
E0138,01/20/2025,P,7.5
E0138,21-01-2025,present,7.5
E0138,22-01-2025,WFH,8
E0138,2025-01-23,P,8
E0138,24 Jan 2025,PRESENT,8
E0138,27 Jan 2025,Absent,
E0138,01/28/2025,PRESENT,8
E0138,29 Jan 2025,P,8
E0138,30 Jan 2025,PRESENT,7
E0138,2025-01-31,A,
E0138,03 Feb 2025,P,7
E0138,2025-02-04,P,7.5
E0138,02/05/2025,Present,8
E0138,06 Feb 2025,Leave,
E0138,2025-02-07,Present,7
E0138,2025-02-10,P,7
E0138,12-02-2025,P,8
E0138,2025-02-13,P,8
E0138,02/17/2025,present,7
E0138,2025-02-18,PRESENT,7.5
E0138,19-02-2025,P,7
E0138,2025-02-20,wfh,9
E0138,21-02-2025,Present,9
E0138,24-02-2025,P,8
E0138,25-02-2025,P,8
E0138,2025-02-26,PRESENT,7
E0138,27 Feb 2025,PRESENT,9
E0138,03-03-2025,PRESENT,8
E0138,04-03-2025,Present,7
E0138,05-03-2025,P,7
E0138,03/07/2025,PRESENT,7
E0138,10 Mar 2025,PRESENT,8
E0138,03/11/2025,present,9
E0138,12 Mar 2025,present,8
E0138,2025-03-13,L,
E0139,02 Jan 2025,P,8
E0139,01/03/2025,present,8
E0139,2025-01-06,present,7
E0139,01/07/2025,Present,8
E0139,01/09/2025,PRESENT,7
E0139,10 Jan 2025,present,8
E0139,14 Jan 2025,Present,9
E0139,2025-01-15,absent,
E0139,17-01-2025,P,8
E0139,2025-01-21,Present,8
E0139,22 Jan 2025,present,8
E0139,2025-01-23,Present,9
E0139,01/27/2025,P,7.5
E0139,01/28/2025,present,8
E0139,30-01-2025,Present,7
E0139,2025-01-31,Present,9
E0139,02/04/2025,PRESENT,8
E0139,05 Feb 2025,PRESENT,8
E0139,06 Feb 2025,present,7
E0139,02/07/2025,Present,7
E0139,10 Feb 2025,PRESENT,8
E0139,02/11/2025,PRESENT,8
E0139,02/13/2025,wfh,7
E0139,14 Feb 2025,leave,
E0139,02/18/2025,Present,8
E0139,2025-02-19,WFH,8
E0139,2025-02-21,WFH,7
E0139,24-02-2025,P,8
E0139,02/25/2025,present,8
E0139,27 Feb 2025,P,8
E0139,2025-03-03,PRESENT,8
E0139,2025-03-05,Present,7.5
E0139,03/06/2025,present,9
E0139,10 Mar 2025,Work From Home,7.5
E0139,03/11/2025,Present,9
E0139,12-03-2025,present,8
E0139,2025-03-13,PRESENT,8
E0139,2025-03-14,present,8
E0139,17 Mar 2025,WFH,8
E0139,03/19/2025,present,9
E0139,20 Mar 2025,Work From Home,7
E0139,03/21/2025,Present,8
E0139,2025-03-24,present,8
E0141,01/02/2025,P,9
E0141,2025-01-07,present,8
E0141,09 Jan 2025,leave,
E0141,01/10/2025,Leave,
E0141,13 Jan 2025,present,8
E0141,14-01-2025,L,
E0141,2025-01-15,PRESENT,8
E0141,2025-01-17,PRESENT,8
E0141,01/20/2025,present,8
E0141,21 Jan 2025,wfh,8
E0141,2025-01-23,PRESENT,8
E0141,2025-01-27,present,9
E0141,01/29/2025,leave,
E0141,01/30/2025,present,9
E0141,02/03/2025,present,7
E0141,2025-02-05,wfh,8
E0141,06 Feb 2025,A,
E0141,2025-02-11,wfh,9
E0141,12 Feb 2025,P,9
E0141,13 Feb 2025,present,7
E0141,17-02-2025,Present,9
E0141,2025-02-19,present,7.5
E0141,2025-02-20,A,
E0141,02/24/2025,On Leave,
E0141,25 Feb 2025,L,
E0141,2025-02-26,PRESENT,7.5
E0141,27-02-2025,P,7.5
E0141,02/28/2025,present,9
E0141,03/04/2025,WFH,8
E0141,2025-03-05,present,8
E0141,03/06/2025,P,8
E0141,10-03-2025,PRESENT,7
E0141,12 Mar 2025,Present,8
E0141,13 Mar 2025,P,7.5
E0141,2025-03-14,Present,8
E0141,03/17/2025,present,7.5
E0141,03/18/2025,Present,9
E0141,19 Mar 2025,PRESENT,8
E0141,03/21/2025,P,7.5
E0142,02 Jan 2025,PRESENT,7.5
E0142,2025-01-03,P,7
E0142,01/06/2025,Present,7.5
E0142,07 Jan 2025,present,9
E0142,01/08/2025,L,
E0142,09-01-2025,P,8
E0142,10-01-2025,Leave,
E0142,13 Jan 2025,Absent,
E0142,2025-01-14,Absent,
E0142,16 Jan 2025,present,9
E0142,2025-01-21,PRESENT,8
E0142,2025-01-23,PRESENT,8
E0142,2025-01-24,Work From Home,8
E0142,01/27/2025,leave,
E0142,29-01-2025,Present,8
E0142,01/30/2025,PRESENT,7
E0142,01/31/2025,wfh,8
E0142,02/03/2025,wfh,8
E0142,04-02-2025,PRESENT,7
E0142,2025-02-05,PRESENT,8
E0142,06-02-2025,Present,7.5
E0142,2025-02-07,P,8
E0142,10-02-2025,present,8
E0142,02/11/2025,absent,
E0142,2025-02-12,Present,7.5
E0142,02/13/2025,present,8
E0142,2025-02-17,Present,8
E0142,18-02-2025,Present,8
E0142,19 Feb 2025,present,8
E0142,20-02-2025,Present,9
E0142,2025-02-21,Work From Home,8
E0142,2025-02-24,leave,
E0142,02/26/2025,Present,7
E0142,2025-02-27,present,8
E0142,03/03/2025,P,9
E0142,03/05/2025,P,7
E0142,07-03-2025,present,7
E0142,10-03-2025,present,8
E0142,2025-03-11,PRESENT,8
E0142,12-03-2025,Present,8
E0142,03/14/2025,PRESENT,8
E0143,02-01-2025,Present,9
E0143,2025-01-03,present,7.5
E0143,06 Jan 2025,present,7.5
E0143,08-01-2025,PRESENT,9
E0143,10-01-2025,present,9
E0143,13-01-2025,PRESENT,7
E0143,01/14/2025,present,7
E0143,2025-01-15,Work From Home,8
E0143,2025-01-17,P,7
E0143,2025-01-21,P,8
E0143,01/22/2025,P,7.5
E0143,01/23/2025,A,
E0143,24 Jan 2025,present,9
E0143,01/27/2025,P,7
E0143,29-01-2025,On Leave,
E0143,31-01-2025,P,7
E0143,04 Feb 2025,L,
E0143,02/05/2025,On Leave,
E0143,06 Feb 2025,Present,7
E0143,07-02-2025,PRESENT,8
E0143,2025-02-10,Leave,
E0143,02/11/2025,present,7.5
E0143,2025-02-12,Present,8
E0143,02/14/2025,present,8
E0143,17 Feb 2025,Present,8
E0143,02/18/2025,PRESENT,8
E0143,2025-02-19,PRESENT,9
E0143,20-02-2025,Present,7.5
E0143,02/24/2025,On Leave,
E0143,26 Feb 2025,present,8
E0143,02/27/2025,present,7.5
E0143,2025-02-28,present,8
E0143,2025-03-03,P,8
E0143,05 Mar 2025,PRESENT,7
E0143,06-03-2025,Present,7.5
E0143,10 Mar 2025,PRESENT,7.5
E0143,2025-03-12,Present,8
E0143,2025-03-13,Present,7
E0143,14 Mar 2025,absent,
E0143,17-03-2025,P,7
E0143,2025-03-19,Present,7
E0143,21 Mar 2025,On Leave,
E0144,2025-01-02,Present,8
E0144,2025-01-03,PRESENT,8
E0144,2025-01-07,present,8
E0144,08-01-2025,Present,8
E0144,2025-01-09,PRESENT,9
E0144,10 Jan 2025,wfh,8
E0144,13-01-2025,Present,7
E0144,15 Jan 2025,present,7.5
E0144,16 Jan 2025,wfh,8
E0144,17 Jan 2025,Present,9
E0144,2025-01-20,Absent,
E0144,21 Jan 2025,Work From Home,9
E0144,2025-01-22,wfh,7.5
E0144,23-01-2025,A,
E0144,27 Jan 2025,Present,7.5
E0144,01/28/2025,Leave,
E0144,2025-01-29,A,
E0144,30-01-2025,P,8
E0144,2025-01-31,present,8
E0144,2025-02-03,A,
E0144,2025-02-04,P,8
E0144,05 Feb 2025,Present,9
E0144,06 Feb 2025,On Leave,
E0144,07-02-2025,Present,7
E0144,2025-02-10,P,7.5
E0144,2025-02-11,PRESENT,9
E0144,02/12/2025,Present,8
E0144,2025-02-13,absent,
E0144,17 Feb 2025,P,7
E0144,2025-02-18,PRESENT,9
E0144,02/20/2025,Present,9
E0144,2025-02-21,leave,
E0144,2025-02-24,present,8
E0144,02/25/2025,A,
E0144,2025-02-26,P,9
E0144,02/28/2025,Present,9
E0144,2025-03-04,L,
E0144,06-03-2025,Work From Home,7
E0144,07-03-2025,present,9
E0144,10-03-2025,PRESENT,7
E0144,12 Mar 2025,Present,7
E0144,2025-03-13,P,8
E0145,2025-01-02,P,8
E0145,01/03/2025,PRESENT,8
E0145,06 Jan 2025,P,8
E0145,08-01-2025,P,8
E0145,09-01-2025,present,8
E0145,01/10/2025,Present,8
E0145,13 Jan 2025,Present,8
E0145,15 Jan 2025,Present,7.5
E0145,01/16/2025,On Leave,
E0145,17 Jan 2025,P,8
E0145,20 Jan 2025,Absent,
E0145,21-01-2025,A,
E0145,23-01-2025,present,8
E0145,27-01-2025,present,7.5
E0145,29-01-2025,A,
E0145,01/30/2025,PRESENT,8
E0145,02/03/2025,P,8
E0145,2025-02-05,P,8
E0145,06 Feb 2025,P,7.5
E0145,02/10/2025,PRESENT,7
E0145,11 Feb 2025,PRESENT,8
E0145,2025-02-12,Present,7.5
E0145,02/13/2025,present,7
E0145,02/18/2025,present,7
E0145,2025-02-19,L,
E0145,02/20/2025,PRESENT,8
E0145,2025-02-21,Present,8
E0145,2025-02-24,Present,8
E0145,25 Feb 2025,PRESENT,8
E0145,02/27/2025,present,8
E0145,03 Mar 2025,PRESENT,7.5
E0145,03/05/2025,present,7.5
E0145,03/07/2025,present,8
E0145,03/11/2025,present,8
E0145,2025-03-12,present,7.5
E0145,13 Mar 2025,present,7.5
E0145,03/14/2025,PRESENT,7.5
E0145,03/17/2025,Present,8
E0145,18-03-2025,present,9
E0145,19-03-2025,PRESENT,8
E0145,20-03-2025,P,8
E0145,2025-03-21,P,7
E0146,03 Jan 2025,wfh,9
E0146,2025-01-06,PRESENT,8
E0146,01/07/2025,P,9
E0146,2025-01-09,present,8
E0146,10 Jan 2025,present,9
E0146,01/13/2025,PRESENT,8
E0146,01/14/2025,present,8
E0146,15 Jan 2025,P,8
E0146,2025-01-16,Present,9
E0146,2025-01-17,Present,8
E0146,20-01-2025,Absent,
E0146,21 Jan 2025,P,8
E0146,23 Jan 2025,Present,8
E0146,24 Jan 2025,Work From Home,8
E0146,28-01-2025,PRESENT,9
E0146,2025-01-29,PRESENT,7.5
E0146,01/30/2025,L,
E0146,31 Jan 2025,PRESENT,8
E0146,2025-02-03,P,7.5
E0146,04-02-2025,leave,
E0146,2025-02-05,PRESENT,8
E0146,07-02-2025,PRESENT,7.5
E0146,10-02-2025,present,7
E0146,02/11/2025,Present,7
E0146,13 Feb 2025,Work From Home,9
E0146,14 Feb 2025,present,8
E0146,02/17/2025,present,7.5
E0146,2025-02-18,L,
E0146,19 Feb 2025,Present,8
E0146,20-02-2025,A,
E0146,21 Feb 2025,PRESENT,8
E0146,02/24/2025,present,9
E0146,02/26/2025,P,8
E0146,2025-02-28,PRESENT,9
E0146,03-03-2025,WFH,8
E0146,2025-03-04,P,8
E0146,03/05/2025,PRESENT,8
E0146,06 Mar 2025,PRESENT,8
E0146,07 Mar 2025,present,8
E0146,2025-03-10,Present,9
E0146,03/12/2025,Present,8
E0146,14 Mar 2025,PRESENT,9
E0146,2025-03-17,present,8
E0146,18-03-2025,absent,
E0146,20-03-2025,present,8
E0147,02 Jan 2025,present,7
E0147,01/03/2025,present,8
E0147,2025-01-06,P,8
E0147,2025-01-07,WFH,7
E0147,09 Jan 2025,present,8
E0147,2025-01-10,Present,7.5
E0147,13-01-2025,P,8
E0147,14 Jan 2025,Present,7.5
E0147,16 Jan 2025,PRESENT,8
E0147,17-01-2025,Present,8
E0147,01/20/2025,Absent,
E0147,22 Jan 2025,PRESENT,8
E0147,2025-01-23,Present,7
E0147,01/24/2025,present,7.5
E0147,28-01-2025,P,7
E0147,29-01-2025,PRESENT,9
E0147,01/30/2025,PRESENT,8
E0147,01/31/2025,Present,7
E0147,04-02-2025,Present,8
E0147,2025-02-06,Present,8
E0147,2025-02-07,P,9
E0147,02/10/2025,Present,9
E0147,12 Feb 2025,Present,8
E0147,14-02-2025,Present,8
E0147,17 Feb 2025,PRESENT,7
E0147,02/18/2025,Present,7.5
E0147,02/19/2025,Absent,
E0147,20-02-2025,present,7.5
E0147,21 Feb 2025,Present,7.5
E0147,02/24/2025,PRESENT,8
E0147,26 Feb 2025,Present,8
E0147,02/27/2025,present,8
E0147,2025-02-28,Present,8
E0147,03-03-2025,Present,7.5
E0147,04-03-2025,Present,9
E0147,03/05/2025,On Leave,
E0147,2025-03-06,present,8
E0147,10-03-2025,present,7.5
E0147,11 Mar 2025,absent,
E0147,12-03-2025,L,
E0147,2025-03-14,Leave,
E0148,02-01-2025,Present,7.5
E0148,03-01-2025,Absent,
E0148,2025-01-06,Present,8
E0148,08-01-2025,A,
E0148,10-01-2025,leave,
E0148,2025-01-14,PRESENT,8
E0148,2025-01-15,Absent,
E0148,16 Jan 2025,present,9
E0148,01/17/2025,P,8
E0148,2025-01-21,PRESENT,7
E0148,2025-01-22,Present,8
E0148,24 Jan 2025,wfh,8
E0148,27 Jan 2025,PRESENT,8
E0148,29-01-2025,PRESENT,7.5
E0148,01/30/2025,PRESENT,8
E0148,04 Feb 2025,wfh,9
E0148,05 Feb 2025,Present,7.5
E0148,06-02-2025,P,8
E0148,07 Feb 2025,P,7.5
E0148,02/10/2025,PRESENT,8
E0148,11 Feb 2025,absent,
E0148,2025-02-13,Present,8
E0148,02/18/2025,PRESENT,7
E0148,02/19/2025,L,
E0148,02/20/2025,present,8
E0148,02/21/2025,present,8
E0148,2025-02-24,Absent,
E0148,02/25/2025,Present,8
E0148,02/26/2025,Present,8
E0148,02/27/2025,present,8
E0148,2025-02-28,Present,8
E0148,03/03/2025,present,8
E0148,04-03-2025,Present,7
E0148,2025-03-05,wfh,8
E0148,06-03-2025,PRESENT,9
E0148,03/07/2025,L,
E0148,03/11/2025,L,
E0148,12-03-2025,present,7
E0148,14-03-2025,WFH,7.5
E0148,17-03-2025,Present,8
E0148,18 Mar 2025,wfh,8
E0148,19 Mar 2025,On Leave,
E0148,20 Mar 2025,wfh,8
E0149,02 Jan 2025,PRESENT,8
E0149,01/06/2025,L,
E0149,07 Jan 2025,present,7.5
E0149,01/08/2025,PRESENT,9
E0149,09-01-2025,present,8
E0149,10-01-2025,On Leave,
E0149,01/13/2025,PRESENT,7.5
E0149,15 Jan 2025,PRESENT,8
E0149,17-01-2025,P,9
E0149,01/20/2025,P,7
E0149,21-01-2025,PRESENT,7.5
E0149,2025-01-22,P,8
E0149,01/23/2025,present,8
E0149,2025-01-24,Present,8
E0149,27 Jan 2025,Present,7
E0149,01/28/2025,PRESENT,8
E0149,30 Jan 2025,Work From Home,9
E0149,31-01-2025,present,7.5
E0149,2025-02-03,A,
E0149,04 Feb 2025,present,8
E0149,05-02-2025,P,7
E0149,2025-02-06,present,9
E0149,2025-02-07,P,8
E0149,10 Feb 2025,Present,8
E0149,2025-02-11,WFH,7
E0149,12 Feb 2025,PRESENT,7.5
E0149,02/14/2025,WFH,8
E0149,02/17/2025,Present,7.5
E0149,2025-02-18,present,7.5
E0149,2025-02-19,P,7
E0149,02/21/2025,Present,8
E0149,25 Feb 2025,P,9
E0149,26 Feb 2025,Present,7.5
E0149,28-02-2025,PRESENT,8
E0149,03/03/2025,present,7.5
E0149,03/04/2025,On Leave,
E0149,05 Mar 2025,present,8
E0149,03/06/2025,PRESENT,8
E0149,2025-03-10,present,7
E0149,03/11/2025,P,8
E0149,12 Mar 2025,L,
E0149,03/13/2025,leave,
E0149,2025-03-14,PRESENT,9
E0149,2025-03-17,Present,7
E0150,01/03/2025,present,8
E0150,07-01-2025,P,8
E0150,01/09/2025,Present,8
E0150,2025-01-13,P,9
E0150,2025-01-14,wfh,8
E0150,01/15/2025,present,8
E0150,16 Jan 2025,P,7.5
E0150,17 Jan 2025,present,8
E0150,2025-01-21,P,8
E0150,01/22/2025,P,7
E0150,23-01-2025,PRESENT,8
E0150,2025-01-24,Present,8
E0150,01/27/2025,Absent,
E0150,28 Jan 2025,Present,9
E0150,30-01-2025,Present,7
E0150,2025-01-31,Present,8
E0150,2025-02-03,present,8
E0150,05-02-2025,Present,8
E0150,06 Feb 2025,P,7
E0150,07-02-2025,A,
E0150,10-02-2025,Work From Home,7.5
E0150,02/12/2025,P,8
E0150,14 Feb 2025,Present,8
E0150,17 Feb 2025,P,7.5
E0150,2025-02-18,present,7
E0150,2025-02-20,P,7.5
E0150,2025-02-21,P,7
E0150,24 Feb 2025,present,8
E0150,25-02-2025,PRESENT,8
E0150,02/27/2025,present,9
E0150,04 Mar 2025,P,8
E0150,05 Mar 2025,PRESENT,9
E0150,06 Mar 2025,wfh,8
E0150,03/07/2025,A,
E0150,03/10/2025,P,7
E0150,12 Mar 2025,P,8
E0150,14 Mar 2025,leave,
E0150,2025-03-18,P,8
E0150,2025-03-19,wfh,7
E0150,2025-03-20,On Leave,
E0151,02-01-2025,present,8
E0151,03-01-2025,P,7.5
E0151,2025-01-06,present,9
E0151,07 Jan 2025,On Leave,
E0151,08-01-2025,Present,8
E0151,2025-01-09,present,7.5
E0151,13 Jan 2025,Present,7.5
E0151,2025-01-15,Present,9
E0151,16-01-2025,P,7.5
E0151,17 Jan 2025,Present,9
E0151,20-01-2025,absent,
E0151,21 Jan 2025,Absent,
E0151,22 Jan 2025,P,9
E0151,23 Jan 2025,PRESENT,8
E0151,24 Jan 2025,PRESENT,9
E0151,01/27/2025,present,8
E0151,01/29/2025,PRESENT,8
E0151,30-01-2025,PRESENT,7
E0151,31-01-2025,P,8
E0151,03 Feb 2025,PRESENT,7
E0151,04 Feb 2025,Work From Home,8
E0151,02/06/2025,P,7.5
E0151,07 Feb 2025,Leave,
E0151,2025-02-10,PRESENT,8
E0151,02/11/2025,P,8
E0151,02/12/2025,PRESENT,9
E0151,14 Feb 2025,P,7
E0151,17 Feb 2025,P,7
E0151,02/18/2025,Present,7.5
E0151,19-02-2025,L,
E0151,20 Feb 2025,present,7.5
E0151,24-02-2025,PRESENT,9
E0151,25 Feb 2025,On Leave,
E0151,2025-02-27,Work From Home,7
E0151,28 Feb 2025,Present,7
E0151,03-03-2025,absent,
E0151,03/05/2025,P,8
E0151,03/06/2025,PRESENT,8
E0151,03/07/2025,PRESENT,8
E0151,2025-03-10,Present,8
E0151,11-03-2025,Present,8
E0151,03/12/2025,P,8
E0151,03/14/2025,absent,
E0151,2025-03-17,PRESENT,9
E0152,2025-01-02,WFH,8
E0152,03-01-2025,present,9
E0152,06 Jan 2025,PRESENT,7.5
E0152,01/07/2025,PRESENT,7.5
E0152,08 Jan 2025,L,
E0152,2025-01-09,present,7.5
E0152,13 Jan 2025,WFH,7
E0152,14-01-2025,absent,
E0152,15-01-2025,present,7.5
E0152,16-01-2025,PRESENT,7.5
E0152,01/17/2025,PRESENT,7.5
E0152,01/20/2025,P,8
E0152,21-01-2025,Present,9
E0152,2025-01-22,Leave,
E0152,2025-01-23,P,7.5
E0152,01/27/2025,present,8
E0152,2025-01-28,absent,
E0152,29-01-2025,Present,8
E0152,01/30/2025,present,8
E0152,2025-02-03,Present,8
E0152,04 Feb 2025,leave,
E0152,2025-02-06,Present,8
E0152,07 Feb 2025,Present,8
E0152,10-02-2025,P,8
E0152,2025-02-11,PRESENT,8
E0152,12-02-2025,leave,
E0152,2025-02-13,PRESENT,8
E0152,14 Feb 2025,PRESENT,7
E0152,02/17/2025,PRESENT,8
E0152,18-02-2025,Leave,
E0152,2025-02-19,P,8
E0152,20 Feb 2025,P,9
E0152,2025-02-24,present,8
E0152,2025-02-25,P,7.5
E0152,26-02-2025,P,8
E0152,2025-02-27,PRESENT,8
E0152,28 Feb 2025,PRESENT,8
E0152,03 Mar 2025,WFH,8
E0152,04 Mar 2025,PRESENT,8
E0152,03/05/2025,PRESENT,8
E0152,06 Mar 2025,On Leave,
E0152,2025-03-10,Present,8
E0152,11 Mar 2025,Absent,
E0152,03/12/2025,P,8
E0152,03/13/2025,Work From Home,7
E0154,03-01-2025,Leave,
E0154,2025-01-06,present,8
E0154,07 Jan 2025,PRESENT,8
E0154,01/08/2025,Work From Home,8
E0154,09 Jan 2025,P,9
E0154,13-01-2025,PRESENT,9
E0154,01/14/2025,Present,8
E0154,15 Jan 2025,PRESENT,8
E0154,16 Jan 2025,Present,9
E0154,01/17/2025,P,7
E0154,20-01-2025,PRESENT,9
E0154,01/21/2025,PRESENT,8
E0154,01/22/2025,PRESENT,7.5
E0154,23-01-2025,PRESENT,7
E0154,01/24/2025,present,9
E0154,27-01-2025,Present,7.5
E0154,01/28/2025,P,8
E0154,2025-01-29,present,8
E0154,30-01-2025,Work From Home,8
E0154,2025-02-03,present,9
E0154,04-02-2025,present,8
E0154,2025-02-05,P,8
E0154,2025-02-07,P,8
E0154,02/11/2025,present,9
E0154,02/13/2025,P,8
E0154,2025-02-17,P,8
E0154,18 Feb 2025,present,8
E0154,20 Feb 2025,PRESENT,8
E0154,2025-02-21,wfh,8
E0154,2025-02-24,P,8
E0154,02/25/2025,PRESENT,7
E0154,27-02-2025,A,
E0154,03/04/2025,Present,7
E0154,03/05/2025,present,7.5
E0154,03/06/2025,P,7.5
E0154,07 Mar 2025,present,7.5
E0154,11 Mar 2025,Present,7.5
E0154,13 Mar 2025,leave,
E0154,2025-03-14,PRESENT,8
E0154,17 Mar 2025,P,9
E0154,18 Mar 2025,absent,
E0154,19-03-2025,PRESENT,8
E0155,02 Jan 2025,L,
E0155,03 Jan 2025,PRESENT,7.5
E0155,2025-01-07,P,7
E0155,01/09/2025,PRESENT,8
E0155,10 Jan 2025,present,7
E0155,01/13/2025,Present,8
E0155,14-01-2025,Present,9
E0155,15 Jan 2025,Present,8
E0155,2025-01-16,present,7.5
E0155,2025-01-17,Present,9
E0155,20 Jan 2025,P,8
E0155,21-01-2025,P,9
E0155,22-01-2025,present,8
E0155,23 Jan 2025,Present,9
E0155,24-01-2025,present,7.5
E0155,28 Jan 2025,leave,
E0155,01/29/2025,Present,8
E0155,31 Jan 2025,present,8
E0155,2025-02-03,present,7
E0155,2025-02-04,P,9
E0155,05-02-2025,P,7
E0155,06-02-2025,On Leave,
E0155,10-02-2025,present,8
E0155,11-02-2025,WFH,7.5
E0155,2025-02-12,present,8
E0155,13 Feb 2025,Absent,
E0155,02/17/2025,Present,7.5
E0155,2025-02-18,P,8
E0155,19 Feb 2025,present,8
E0155,20 Feb 2025,present,8
E0155,21 Feb 2025,On Leave,
E0155,24-02-2025,PRESENT,7
E0155,25 Feb 2025,leave,
E0155,27 Feb 2025,Present,8
E0155,28-02-2025,present,7
E0155,03/04/2025,On Leave,
E0155,03/05/2025,present,8
E0155,2025-03-06,PRESENT,8
E0155,07 Mar 2025,Work From Home,8
E0155,10-03-2025,present,7.5
E0155,11 Mar 2025,PRESENT,7.5
E0155,2025-03-12,PRESENT,9
E0155,13-03-2025,present,9
E0155,2025-03-14,Present,8
E0156,2025-01-02,present,7.5
E0156,01/06/2025,P,7.5
E0156,2025-01-07,PRESENT,9
E0156,2025-01-08,Present,7
E0156,09 Jan 2025,PRESENT,7.5
E0156,2025-01-13,P,7
E0156,01/15/2025,present,8
E0156,16-01-2025,L,
E0156,21 Jan 2025,P,8
E0156,01/22/2025,Present,8
E0156,2025-01-23,Present,7
E0156,24 Jan 2025,Leave,
E0156,2025-01-27,present,8
E0156,2025-01-29,PRESENT,9
E0156,01/30/2025,PRESENT,8
E0156,31-01-2025,PRESENT,8
E0156,2025-02-04,Leave,
E0156,2025-02-06,Present,8
E0156,10-02-2025,present,8
E0156,11 Feb 2025,wfh,9
E0156,12-02-2025,P,8
E0156,13-02-2025,present,8
E0156,14-02-2025,Present,8
E0156,17 Feb 2025,present,7.5
E0156,19 Feb 2025,Present,8
E0156,21-02-2025,absent,
E0156,02/25/2025,P,8
E0156,26 Feb 2025,PRESENT,8
E0156,02/27/2025,P,8
E0156,28-02-2025,Work From Home,8
E0156,2025-03-03,Present,7.5
E0156,03/05/2025,P,8
E0156,06-03-2025,P,8
E0156,10 Mar 2025,P,9
E0156,03/11/2025,Present,8
E0156,12 Mar 2025,P,8
E0156,2025-03-13,present,8
E0156,14 Mar 2025,present,8
E0156,17-03-2025,present,7
E0156,18 Mar 2025,P,8
E0156,19-03-2025,P,7
E0156,03/21/2025,wfh,7.5
E0158,02 Jan 2025,Present,7.5
E0158,01/03/2025,P,8
E0158,01/06/2025,PRESENT,8
E0158,2025-01-08,Present,7.5
E0158,01/10/2025,Present,7
E0158,2025-01-13,present,8
E0158,01/14/2025,present,7.5
E0158,15 Jan 2025,P,8
E0158,01/16/2025,Leave,
E0158,17-01-2025,P,8
E0158,21 Jan 2025,P,9
E0158,01/22/2025,present,7
